;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;0;32;
1;2;Champagne;2;9;12.5
2;3;Picardie;1;14;10.0
3;4;Haute-Normandie;0;8;
4;5;Centre;1;21;10.0
5;6;Basse-Normandie;0;18;
6;7;Bourgogne;0;8;
7;8;Nord;0;18;
8;9;Lorraine;0;16;
9;10;Alsace;0;17;
10;11;Franche Comté;0;7;
11;12;Pays de la Loire;0;20;
12;13;Bretagne;0;19;
13;14;Poitou Charentes;3;23;13.3333333333
14;15;Aquitaine;4;23;10.0
15;16;Midi-Pyrénées;13;23;11.5384615385
16;17;limousin;0;6;
17;18;Rhône-Alpes;0;22;
18;19;Auvergne;0;17;
19;20;Languedoc;0;19;
20;21;Provence Côte d'Azur;1;17;10.0
