;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;6;6;31.8333333333
1;2;Champagne;4;4;52.5
2;3;Picardie;2;2;22.5
3;4;Haute-Normandie;1;1;25.0
4;5;Centre;9;9;28.0
5;6;Basse-Normandie;1;1;45.0
6;7;Bourgogne;2;2;30.0
7;8;Nord;6;6;28.0
8;9;Lorraine;7;7;26.4285714286
9;10;Alsace;2;2;25.0
10;11;Franche Comté;4;4;25.0
11;12;Pays de la Loire;7;7;25.8333333333
12;13;Bretagne;7;7;42.1428571429
13;14;Poitou Charentes;4;4;42.5
14;15;Aquitaine;14;14;31.0714285714
15;16;Midi-Pyrénées;6;6;23.3333333333
16;17;limousin;2;2;35.0
17;18;Rhône-Alpes;8;8;29.375
18;19;Auvergne;6;6;36.6666666667
19;20;Languedoc;10;10;35.5555555556
20;21;Provence Côte d'Azur;6;6;29.1666666667
