;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;35;35;39.3548387097
1;2;Champagne;1;1;45.0
2;3;Picardie;7;7;22.8571428571
3;4;Haute-Normandie;1;1;30.0
4;5;Centre;2;2;142.5
5;6;Basse-Normandie;3;3;50.0
6;7;Bourgogne;1;1;180.0
7;8;Nord;4;4;48.75
8;9;Lorraine;5;5;25.0
9;10;Alsace;2;2;37.5
10;11;Franche Comté;2;2;25.0
11;12;Pays de la Loire;8;8;74.2857142857
12;13;Bretagne;2;2;37.5
13;14;Poitou Charentes;1;1;10.0
14;15;Aquitaine;5;5;30.0
15;16;Midi-Pyrénées;5;5;45.0
16;17;limousin;0;0;
17;18;Rhône-Alpes;10;10;32.5
18;19;Auvergne;1;1;20.0
19;20;Languedoc;1;1;25.0
20;21;Provence Côte d'Azur;4;4;46.25
