;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;30;5;38.2142857143
1;2;Champagne;6;1;23.3333333333
2;3;Picardie;0;0;
3;4;Haute-Normandie;6;1;30.0
4;5;Centre;12;2;35.8333333333
5;6;Basse-Normandie;6;1;30.0
6;7;Bourgogne;6;1;30.0
7;8;Nord;42;7;45.2941176471
8;9;Lorraine;6;1;11.6666666667
9;10;Alsace;6;1;36.6666666667
10;11;Franche Comté;0;0;
11;12;Pays de la Loire;6;1;56.6666666667
12;13;Bretagne;0;0;
13;14;Poitou Charentes;12;2;41.6
14;15;Aquitaine;6;1;30.0
15;16;Midi-Pyrénées;0;0;
16;17;limousin;6;1;50.0
17;18;Rhône-Alpes;18;3;27.5
18;19;Auvergne;6;1;23.3333333333
19;20;Languedoc;6;1;50.0
20;21;Provence Côte d'Azur;12;2;29.1666666667
