;reg_code;reg_name;entries_num;indiv_num;mean
0;1;Région Parisienne;8;8;30.8333333333
1;2;Champagne;6;6;64.0
2;3;Picardie;2;2;30.0
3;4;Haute-Normandie;4;4;28.75
4;5;Centre;6;6;32.0
5;6;Basse-Normandie;4;4;31.25
6;7;Bourgogne;2;2;30.0
7;8;Nord;15;15;35.0
8;9;Lorraine;5;5;31.0
9;10;Alsace;4;4;28.3333333333
10;11;Franche Comté;1;1;30.0
11;12;Pays de la Loire;2;2;30.0
12;13;Bretagne;1;1;75.0
13;14;Poitou Charentes;3;3;30.0
14;15;Aquitaine;1;1;30.0
15;16;Midi-Pyrénées;2;2;45.0
16;17;limousin;4;4;30.0
17;18;Rhône-Alpes;5;5;30.0
18;19;Auvergne;1;1;120.0
19;20;Languedoc;3;3;71.6666666667
20;21;Provence Côte d'Azur;4;4;55.0
